hospital_id,row_id,line_type,description,rev_code,local_code,code,ms_drg,apr_drg,eapg,hcpcs_cpt,modifiers,alt_hcpcs_cpt,thru,apc,icd,ndc,drug_hcpcs_multiplier,drug_quantity,drug_unit_of_measurement,drug_type_of_measurement,billing_class,setting,rate_category,payer_name,carrier,plan_type,plan_name,standard_charge,standard_charge_percent,contracting_method,additional_generic_notes,additional_payer_specific_notes
140155,950699864775056197,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEAASOI01_Health_AllianceHMO_State_of_IL_1478, Health Alliance, HMO,,44785.76,,,,
140155,2405727168427538895,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNPP00_CIGNA_PPOPOSOAHEALTHLINK_1473, Cigna, PPO,,58832.42,,,,
140155,2667377666970566025,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUECHS01_BLUE_CROSS_POSCHOICE_SELECT_1540, Blue Cross, POS/Choice,,47554.47,,,,
140155,3419170935407812997,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGLPLU01_Cigna_Local_Plus_Product_1567, Cigna, PPO,,42091.88,,,,
140155,3682086700732961712,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUPHP02_Blue_Cross_PHPClinOPRCRREF_1539, Blue Cross, PPO,,52632.22,,,,
140155,3928634487506819276,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNHM01_CIGNA_HMO_1476, Cigna, HMO,,42091.88,,,,
140155,3978079895181062045,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNPP01_CIGNA_PPOPOSOA_1473, Cigna, PPO,,58832.42,,,,
140155,4324974681186986557,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHPP00_UNITED_HLTHCR_PPOPOSOA_87726_1566, UnitedHealthcare, PPO,,63071.0,,,,
140155,4677418667653099663,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNTPH00_CIGNA_TPARENTAL_1473, Cigna, PPO,,58832.42,,,,
140155,4981724662777919054,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCFEP01_BLUE_CROSS_FEDERAL_1538, Blue Cross, PPO,,61836.31,,,,
140155,5464354096832525114,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCLOC01_BLUE_CROSS_LOCALS_1538, Blue Cross, Local/Regional,,61836.31,,,,
140155,6019049759686902595,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,COVHM01_COVENTRY_HMO_1477, Coventry, HMO,,38093.82,,,,
140155,6246683816286616484,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUPHP01_Blue_Cross_PHPIPOBSSDCED_1539, Blue Cross, HMO,,52632.22,,,,
140155,6263868101396297859,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHM02_BC_HMOOTH_ALL_SEC_1539, Blue Cross, HMO,,52632.22,,,,
140155,6327563848287717263,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UMRHM00_UMR_UNITED_MEDICAL_RESOURCES_1566, UnitedHealthcare, PPO,,63071.0,,,,
140155,6493411903560187803,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,IMAHE01_Imagine_Health_PPO_1480,Other, PPO,,61713.37,,,,
140155,6943303246692112614,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCPP02_BLUE_CROSS_PPO_1538, Blue Cross, PPO,,61836.31,,,,
140155,7157619912578989907,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCSOI01_BC_HMOBlue_Adv_State_of_IL_1539, Blue Cross, HMO,,52632.22,,,,
140155,7219788883877828280,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHPP002_UNITED_HLTHCR_PPOPOSOA_87726_1566, UnitedHealthcare, PPO,,63071.0,,,,
140155,7693578279150754049,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHM01_BC_HMOIP_OBS_SDC_ED_1539, Blue Cross, HMO,,52632.22,,,,
140155,8052858294307204241,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEAAPP01_HEALTH_ALLIANCE_PPO_1478, Health Alliance, PPO,,44785.76,,,,
140155,8198086302434576388,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHIN00_UNITED_HEALTHCARE_INDEMNITY_1566, UnitedHealthcare, PPO,,63071.0,,,,
140155,8596892081124181789,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHTPH00_UNITED_HEALTHCARE_TPARENTAL_1566, UnitedHealthcare, PPO,,63071.0,,,,
140155,9099015969348495241,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMPC_BLUE_CROSS_HMO_PRIMARY_CARE_1539, Blue Cross, HMO,,52632.22,,,,
140155,9271446663594501817,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEAAPP00_Health_Alliance_Other_1478, Health Alliance, PPO,,44785.76,,,,
140155,9385824404834014525,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,max,Max_Negotiated_Rate,Other, HMO,,63071.0,,,,
140155,9661962423217224948,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCIN01_BLUE_CROSSBLUE_SHIELD_1538, Blue Cross, Local/Regional,,61836.31,,,,
140155,9885855164808656701,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMAC01_BC_HMOACC458IPOBSSDCEDNST_1539, Blue Cross, HMO,,52632.22,,,,
140155,10109963800796987291,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNPP02_CIGNA_PPOPOSOA_1473, Cigna, PPO,,58832.42,,,,
140155,10191165366833949212,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEASOI01_Healthlink_State_of_Illinois_1479, Healthlink, Local/Regional,,61467.5,,,,
140155,10805461870710929547,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCOS02_BLUE_CROSS_OUT_OF_STATE_1538, Blue Cross, Local/Regional,,61836.31,,,,
140155,11053725291203577616,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUMHSC02_BC_SCMCR_HMOCL_OPRCRREFLAB_1538, Blue Cross, HMO,,61836.31,,,,
140155,11116150058136184717,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMS00_BC_HMOOTH_OP_SVCS_1539, Blue Cross, HMO,,52632.22,,,,
140155,12120366611074373714,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEAAHM001_HEALTH_ALLIANCE_HMOPOS_1478, Health Alliance, HMO,,44785.76,,,,
140155,12177357124748987333,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCLOC02_Blue_Cross_Locals_1538, Blue Cross, Local/Regional,,61836.31,,,,
140155,13034387809804984071,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNISTR01_UHC_STUDENT_RESOURCES_1566, UnitedHealthcare, PPO,,63071.0,,,,
140155,13936421590740269157,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHHM002_UNITED_HEALTH_CARE_HMO_87726_1566, UnitedHealthcare, HMO,,63071.0,,,,
140155,14485435204430052137,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHPP01_Blue_Choice_UniteHere_Select_1540, Blue Cross, POS/Choice,,47554.47,,,,
140155,14811214561101416294,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHHM00_United_Healthcare_HMO_87726_1566, UnitedHealthcare, HMO,,63071.0,,,,
140155,14845392368976590897,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HUMAPP01_HUM_PPOEPO_1482, Humana, PPO,,56208.02,,,,
140155,15047659548943931928,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNHM02_CIGNA_HMO_1476, Cigna, HMO,,42091.88,,,,
140155,15049715389569950116,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HUMAHM02_HUM_HMOPOS_1481, Humana, HMO,,34213.35,,,,
140155,15220334302511746750,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCOS01_BLUE_CROSS_OUT_OF_STATE_1538, Blue Cross, Local/Regional,,61836.31,,,,
140155,15341591546783734164,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGHPP01_CIGNAHEALTHLINK_1473, Cigna, PPO,,58832.42,,,,
140155,15361074319742661593,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HUMAHM01_HUM_HMOPOS_1481, Humana, HMO,,34213.35,,,,
140155,16541959793417519559,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMDR_BC_SITE_99IPOBSSDCEDNST_1539, Blue Cross, HMO,,52632.22,,,,
140155,16630579421306911927,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CATUHC01_CATERPILLARUHC_1566, Caterpillar, HMO,,63071.0,,,,
140155,16903812116749621376,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,FIRHPP01_FIRST_HEALTH_COVENTRY_1477, Coventry, PPO,,38093.82,,,,
140155,17091561454679608844,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCPP01_BLUE_CROSS_PPO_1538, Blue Cross, PPO,,61836.31,,,,
140155,17250781389479148153,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEALHM00_HEALTHLINK_HMO_1479, Healthlink, HMO,,61467.5,,,,
140155,17435295466245091723,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,NALCPP01_NALC_active_employees_1473,Other, PPO,,58832.42,,,,
140155,17562940313662036291,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMSC_BC_SILVER_CRIPOBSSDCEDNST_1539, Blue Cross, HMO,,52632.22,,,,
140155,17749826061924362688,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,min,Min_Negotiated_Rate,Other, HMO,,33139.0,,,,
140174,1321281655416649487,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCLOC02_Blue_Cross_Locals_1136, Blue Cross, Local/Regional,,62140.97,,,,
140174,1694719624725905541,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUPHP02_Blue_Cross_PHPClinOPRCRREF_1135, Blue Cross, PPO,,52888.78,,,,
140174,1698690726724278850,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,IMAGTPH00_IMAGINE_HEALTH_TPA_1090,Other, HMO,,61713.37,,,,
140174,1744384445151874757,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,min,Min_Negotiated_Rate,Other, HMO,,33139.0,,,,
140174,2294548779049444786,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLCHMAD02_BC_ADVOCST600CLINOPRCRREF_1135, Blue Cross, HMO,,52888.78,,,,
140174,2378442290463026353,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,cash,SP_SELF_PAY_INSURANCE_1135, Self Pay, Other,,52888.78,,,,
140174,2392869007789763935,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCOS01_BLUE_CROSS_OUT_OF_STATE_1136, Blue Cross, Local/Regional,,62140.97,,,,
140174,2530235280203273570,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHIN00_UNITED_HEALTHCARE_INDEMNITY_1165, UnitedHealthcare, PPO,,63071.0,,,,
140174,2627205108540609691,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHHM00_United_Healthcare_HMO_87726_1165, UnitedHealthcare, HMO,,63071.0,,,,
140174,2700313980912105025,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMDR2_BC_SITE_99CLIN_OPRCRREF_LAB_1135, Blue Cross, HMO,,52888.78,,,,
140174,3091046395087448087,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEAAPP01_HEALTH_ALLIANCE_PPO_1088, Health Alliance, PPO,,44785.76,,,,
140174,3834678680841740593,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,FIRHPP01_FIRST_HEALTH_COVENTRY_1087,Other, PPO,,51787.71,,,,
140174,4031351612006840961,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMPC_BLUE_CROSS_HMO_PRIMARY_CARE_1135, Blue Cross, HMO,,52888.78,,,,
140174,4423170325669971902,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CATMC01_CATERPILLAR_MANAGED_CARE_1136, Caterpillar, HMO,,62140.97,,,,
140174,4489993524388385850,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEALHM00_HEALTHLINK_HMO_1089, Healthlink, HMO,,61467.5,,,,
140174,4787535127636118916,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,MCR_MEDICARE_1165, Medicare, Medicare/Medicaid,,63071.0,,,,
140174,4841305288358961303,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCFEP01_BLUE_CROSS_FEDERAL_1136, Blue Cross, PPO,,62140.97,,,,
140174,5123001671189119925,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMS00_BC_HMOOTH_OP_SVCS_1135, Blue Cross, HMO,,52888.78,,,,
140174,5175674355788424729,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHM02_BC_HMOOTH_ALL_SEC_1135, Blue Cross, HMO,,52888.78,,,,
140174,6063507151265562741,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEAAHM001_HEALTH_ALLIANCE_HMOPOS_1088, Health Alliance, HMO,,44785.76,,,,
140174,6098473072038960603,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCSOI01_BC_HMOBlue_Adv_State_of_IL_1135, Blue Cross, HMO,,52888.78,,,,
140174,6509342065898300798,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMDR_BC_SITE_99IPOBSSDCEDNST_1135, Blue Cross, HMO,,52888.78,,,,
140174,7042285781868756592,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNPP01_CIGNA_PPOPOSOA_1084, Cigna, PPO,,58832.42,,,,
140174,7043566917726310217,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEAASOI01_Health_AllianceHMO_State_of_IL_1088, Health Alliance, HMO,,44785.76,,,,
140174,7073721216742133792,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNHM01_CIGNA_HMO_1086, Cigna, HMO,,42091.88,,,,
140174,7115480626212900905,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,GREWPP00_Great_West_PPO_1084, Great West, PPO,,58832.42,,,,
140174,8296282033308279826,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGLPLO01_CIGNA_LOCAL_PLUS_OUTOFNETWORK_1086, Cigna, Local/Regional,,42091.88,,,,
140174,8437830282531307904,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,GREWHM00_GREAT_WEST_HMOOA_1084, Great West, HMO,,58832.42,,,,
140174,8685405007061034213,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUFVBH01_BLUE_CROSS_FVMBH_1135, Blue Cross, PPO,,52888.78,,,,
140174,8981192636538083629,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCPP02_BLUE_CROSS_PPO_1136, Blue Cross, PPO,,62140.97,,,,
140174,9109048249491509127,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNPP02_CIGNA_PPOPOSOA_1084, Cigna, PPO,,58832.42,,,,
140174,9120891910486602374,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,NALCPP01_NALC_active_employees_1084,Other, PPO,,58832.42,,,,
140174,9433496736874842468,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCPP01_BLUE_CROSS_PPO_1136, Blue Cross, PPO,,62140.97,,,,
140174,9607373757555514148,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGCON01_Cigna_Connect_Network_HMO_1085, Cigna, HMO,,33139.0,,,,
140174,9671134355848494539,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHM01_BC_HMOIP_OBS_SDC_ED_1135, Blue Cross, HMO,,52888.78,,,,
140174,10049542665708618528,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUPHP01_Blue_Cross_PHPIPOBSSDCED_1135, Blue Cross, HMO,,52888.78,,,,
140174,10561670024677582064,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCIN01_BLUE_CROSS_INDEMNITYSUPPL_1136, Blue Cross, PPO,,62140.97,,,,
140174,10652689107993685509,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHHM002_UNITED_HEALTH_CARE_HMO_87726_1165, UnitedHealthcare, HMO,,63071.0,,,,
140174,10837636911618334171,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCLOC01_BLUE_CROSS_LOCALS_1136, Blue Cross, Local/Regional,,62140.97,,,,
140174,10883515548396936377,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGNTPH00_CIGNA_TPARENTAL_1084, Cigna, PPO,,58832.42,,,,
140174,11447650460544373938,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEASOI01_Healthlink_State_of_Illinois_1089, Healthlink, Local/Regional,,61467.5,,,,
140174,11865688491661713747,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UMRHM00_UMR_UNITED_MEDICAL_RESOURCES_1165, UnitedHealthcare, PPO,,63071.0,,,,
140174,12577358318363053520,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLCHMAD01_BC_ADVOSite600IPOBVSDCED_1135, Blue Cross, HMO,,52888.78,,,,
140174,13368042770360865700,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUECHS01_BLUE_CROSS_POSCHOICE_SELECT_1134, Blue Cross, POS/Choice,,47789.65,,,,
140174,13582315567855310531,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,GOLRPP00_GOLDEN_RULE_PPO_UHC_1165, Golden Rule/UnitedHealthcare, PPO,,63071.0,,,,
140174,14125559985697216958,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,CIGHPP01_CIGNAHEALTHLINK_1084, Cigna, PPO,,58832.42,,,,
140174,14832736286556822267,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCOS02_BLUE_CROSS_OUT_OF_STATE_1136, Blue Cross, Local/Regional,,62140.97,,,,
140174,16015515173878403789,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHMKI_BLUE_CROSS_HMO_KANE_IPA_1135, Blue Cross, HMO,,52888.78,,,,
140174,16364978489299007476,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HEAAPP00_Health_Alliance_Other_1088, Health Alliance, PPO,,44785.76,,,,
140174,16495077536323748133,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,UNIHPP00_UNITED_HLTHCR_PPOPOSOA_87726_1165, UnitedHealthcare, PPO,,63071.0,,,,
140174,16695417340684211061,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,IMAHE01_Imagine_Health_PPO_1090,Other, PPO,,61713.37,,,,
140174,17005162134916791698,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,max,Max_Negotiated_Rate,Other, HMO,,63071.0,,,,
140174,17455539903913529769,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HUMAHM01_HUM_HMOPOS_1091, Humana, HMO,,34213.35,,,,
140174,17724870473677098490,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,BLUCHPP01_Blue_Choice_UniteHere_Select_1134, Blue Cross, POS/Choice,,47789.65,,,,
140174,18117255798789880758,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,GREWHM01_GREAT_WEST_HMOOA_1084, Great West, HMO,,58832.42,,,,
140174,18420190739601095158,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,HUMAPP01_HUM_PPOEPO_1092, Humana, PPO,,56208.02,,,,
140180,368504718840008996,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000607_BC_AMITA_HMO_2040,Other, HMO,,52632.22,,,,
140180,568397281569354198,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004618_UHC_GENERIC_2126, UnitedHealthcare, PPO,,63071.0,,,,
140180,641800352134517266,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004609_UHC_OXFORD_HEALTH_PLANS_2126, UnitedHealthcare, PPO,,63071.0,,,,
140180,645965658826202246,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103004602_UHC_CHOICE_2126, UnitedHealthcare, PPO,,63071.0,,,,
140180,788429854318834040,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000610_SWEDISH_COVENANT_PHYSICIAN_PARTNERS_2040,Other, PPO,,52632.22,,,,
140180,930577675024724471,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000912_NALC_CIGNA_1807, Cigna, PPO,,59121.05,,,,
140180,958470449581238557,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000621_RPPGHMOIBLUE_ADV_2040, Blue Cross, Medicare/Medicaid,,52632.22,,,,
140180,1082309178903495864,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000108_BLUE_CROSS_PPO_2038, Blue Cross, PPO,,61836.31,,,,
140180,1644125100223257524,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i101000103_BlueCross_POSChoice_Select_2039, Blue Cross, POS/Choice,,47554.47,,,,
140180,2097074954371975644,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000904_CIGNA_POS_1807, Cigna, POS/Choice,,59121.05,,,,
140180,2260887310701785934,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000620_RAVENSWOOD_RPA_HMOIBLUE_ADV_2040, Blue Cross, Medicare/Medicaid,,52632.22,,,,
140180,2513351939621854657,3-DRG,Revision Of Hip Or Knee Replacement With MCC,,,466,466,,,,,,,,,,,,,,,,negotiated,i103000905_CIGNA_PPOEPOOA_1807, Cigna, PPO,,59121.05,,,,
